product_id,product_name,category,price
P2940,Doll 2940,Books,2904
P2941,Notebook 2941,Toys,3306
P2942,Shoes 2942,Toys,2834
P2943,Laptop 2943,Home Decor,463
P2944,Curtains 2944,Grocery,1590
P2945,Bag 2945,Grocery,1443
P2946,Shoes 2946,Electronics,2456
P2947,Mug 2947,Toys,2439
P2948,Curtains 2948,Home Decor,3570
P2949,Notebook 2949,Clothing,1169
P2950,Curtains 2950,Clothing,3935
P2951,Shampoo 2951,Clothing,3158
P2952,Rice 2952,Clothing,4585
P2953,TV 2953,Personal Care,2757
P2954,TV 2954,Electronics,2591
P2955,Pen 2955,Home Decor,403
P2956,Phone 2956,Clothing,1238
P2957,Lamp 2957,Toys,2528
P2958,Rice 2958,Books,2917
P2959,Shoes 2959,Clothing,2754
P2960,Pen 2960,Clothing,3968
P2961,Laptop 2961,Electronics,4914
P2962,Mug 2962,Electronics,2157
P2963,TV 2963,Electronics,4444
P2964,Toothpaste 2964,Personal Care,2976
P2965,Rice 2965,Clothing,4207
P2966,Doll 2966,Electronics,2361
P2967,Bag 2967,Toys,1781
P2968,Rice 2968,Books,572
P2969,TV 2969,Personal Care,4694
P2970,Laptop 2970,Books,2307
P2971,Bag 2971,Personal Care,4375
P2972,Mug 2972,Personal Care,624
P2973,Toothpaste 2973,Electronics,4815
P2974,Doll 2974,Home Decor,360
P2975,Shoes 2975,Personal Care,285
P2976,Rice 2976,Grocery,4573
P2977,Shirt 2977,Clothing,2940
P2978,Shirt 2978,Personal Care,3260
P2979,Doll 2979,Toys,1004
P2980,Mug 2980,Home Decor,4278
P2981,Bag 2981,Books,2067
P2982,Doll 2982,Books,1171
P2983,Toothpaste 2983,Books,1678
P2984,Shoes 2984,Personal Care,2658
P2985,Lamp 2985,Toys,2413
P2986,Rice 2986,Books,817
P2987,Notebook 2987,Personal Care,4330
P2988,Doll 2988,Clothing,2430
P2989,Shirt 2989,Personal Care,4284
P2990,Shirt 2990,Toys,4694
P2991,Rice 2991,Books,1813
P2992,Mug 2992,Electronics,4695
P2993,Bag 2993,Home Decor,3751
P2994,Shampoo 2994,Books,4504
P2995,Pen 2995,Books,1638
P2996,Shirt 2996,Home Decor,3606
P2997,Mug 2997,Electronics,4757
P2998,Doll 2998,Toys,1578
P2999,Curtains 2999,Electronics,3486
P3000,Mug 3000,Home Decor,2858
P3001,Lamp 3001,Toys,3578
P3002,Notebook 3002,Electronics,1481
P3003,TV 3003,Electronics,1285
P3004,Rice 3004,Toys,982
P3005,Shoes 3005,Toys,942
P3006,Phone 3006,Toys,1301
P3007,Laptop 3007,Toys,4457
P3008,Doll 3008,Electronics,2171
P3009,Lamp 3009,Toys,3516
P3010,Laptop 3010,Grocery,2097
P3011,Shirt 3011,Electronics,3029
P3012,Laptop 3012,Personal Care,1187
P3013,Curtains 3013,Home Decor,661
P3014,Curtains 3014,Personal Care,2994
P3015,Bag 3015,Home Decor,1527
P3016,Rice 3016,Clothing,4280
P3017,TV 3017,Personal Care,2475
P3018,Curtains 3018,Electronics,1694
P3019,TV 3019,Home Decor,706
P3020,Notebook 3020,Toys,4634
P3021,Laptop 3021,Home Decor,570
P3022,Laptop 3022,Personal Care,442
P3023,Pen 3023,Home Decor,69
P3024,Shoes 3024,Books,2823
P3025,Pen 3025,Electronics,3695
P3026,Shampoo 3026,Home Decor,2231
P3027,Pen 3027,Clothing,161
P3028,Curtains 3028,Toys,2115
P3029,Curtains 3029,Electronics,3749
P3030,TV 3030,Electronics,3546
P3031,Pen 3031,Electronics,1382
P3032,Toothpaste 3032,Clothing,872
P3033,Mug 3033,Toys,2467
P3034,Curtains 3034,Clothing,584
P3035,Laptop 3035,Clothing,2576
P3036,Toothpaste 3036,Electronics,774
P3037,Shoes 3037,Personal Care,3385
P3038,Shampoo 3038,Home Decor,4275
P3039,Toothpaste 3039,Personal Care,3550
P3040,Rice 3040,Personal Care,561
P3041,Bag 3041,Home Decor,1459
P3042,Rice 3042,Home Decor,4796
P3043,Curtains 3043,Clothing,1102
P3044,Curtains 3044,Clothing,3145
P3045,Curtains 3045,Toys,4880
P3046,Pen 3046,Personal Care,2109
P3047,TV 3047,Home Decor,3442
P3048,Bag 3048,Electronics,4963
P3049,Phone 3049,Toys,2030
P3050,Mug 3050,Grocery,1090
P3051,Shoes 3051,Personal Care,5000
P3052,Shampoo 3052,Grocery,2558
P3053,Notebook 3053,Electronics,2002
P3054,Rice 3054,Grocery,1570
P3055,Laptop 3055,Electronics,215
P3056,Doll 3056,Grocery,3689
P3057,Lamp 3057,Clothing,277
P3058,Shoes 3058,Grocery,4724
P3059,Doll 3059,Toys,3460
P3060,Toothpaste 3060,Clothing,3267
P3061,Bag 3061,Personal Care,1008
P3062,TV 3062,Toys,2511
P3063,Lamp 3063,Grocery,1705
P3064,Doll 3064,Books,2878
P3065,Toothpaste 3065,Toys,1328
P3066,Shirt 3066,Grocery,4353
P3067,Toothpaste 3067,Toys,2524
P3068,Phone 3068,Electronics,4971
P3069,Pen 3069,Books,365
P3070,Laptop 3070,Personal Care,4517
P3071,Curtains 3071,Books,2515
P3072,Lamp 3072,Grocery,1313
P3073,Notebook 3073,Clothing,4349
P3074,Curtains 3074,Clothing,1850
P3075,Lamp 3075,Toys,2624
P3076,Lamp 3076,Personal Care,177
P3077,Shampoo 3077,Toys,170
P3078,Rice 3078,Toys,1625
P3079,Pen 3079,Electronics,3671
P3080,Curtains 3080,Personal Care,5000
P3081,Curtains 3081,Electronics,2535
P3082,Bag 3082,Books,2852
P3083,Toothpaste 3083,Clothing,1002
P3084,Bag 3084,Grocery,3347
P3085,Pen 3085,Grocery,1663
P3086,Toothpaste 3086,Toys,152
P3087,Toothpaste 3087,Electronics,4385
P3088,Shampoo 3088,Home Decor,905
P3089,Laptop 3089,Grocery,1862
P3090,Laptop 3090,Books,3048
P3091,Doll 3091,Grocery,4167
P3092,Shampoo 3092,Clothing,1182
P3093,Phone 3093,Grocery,2285
P3094,Pen 3094,Grocery,4304
P3095,Shampoo 3095,Books,2260
P3096,Shampoo 3096,Personal Care,1300
P3097,Shampoo 3097,Personal Care,2581
P3098,Laptop 3098,Toys,528
P3099,TV 3099,Electronics,1641
P3100,Rice 3100,Home Decor,65
P3101,Notebook 3101,Electronics,4315
P3102,Toothpaste 3102,Toys,3117
P3103,Notebook 3103,Personal Care,3111
P3104,Notebook 3104,Toys,3644
P3105,Rice 3105,Grocery,3018
P3106,TV 3106,Personal Care,2951
P3107,Curtains 3107,Books,3014
P3108,Lamp 3108,Home Decor,4500
P3109,Bag 3109,Books,236
P3110,Shoes 3110,Toys,3832
P3111,Notebook 3111,Grocery,4137
P3112,Curtains 3112,Home Decor,1848
P3113,Notebook 3113,Toys,2956
P3114,Mug 3114,Electronics,3801
P3115,Toothpaste 3115,Home Decor,2672
P3116,Bag 3116,Electronics,4445
P3117,Notebook 3117,Home Decor,4265
P3118,Bag 3118,Personal Care,1790
P3119,Doll 3119,Toys,4913
P3120,TV 3120,Home Decor,4727
P3121,Shoes 3121,Books,2647
P3122,Lamp 3122,Clothing,1227
P3123,Lamp 3123,Grocery,1696
P3124,Shirt 3124,Electronics,2885
P3125,Toothpaste 3125,Clothing,3341
P3126,Mug 3126,Personal Care,1261
P3127,Pen 3127,Clothing,621
P3128,Laptop 3128,Toys,1013
P3129,Phone 3129,Personal Care,440
P3130,TV 3130,Home Decor,2161
P3131,Curtains 3131,Clothing,3119
P3132,Notebook 3132,Clothing,3631
P3133,Bag 3133,Personal Care,2157
P3134,Shampoo 3134,Clothing,2344
P3135,Laptop 3135,Grocery,4443
P3136,Toothpaste 3136,Toys,1944
P3137,Toothpaste 3137,Toys,901
P3138,TV 3138,Home Decor,281
P3139,Lamp 3139,Personal Care,4184
P3140,Doll 3140,Home Decor,2958
P3141,Curtains 3141,Home Decor,201
P3142,Shampoo 3142,Home Decor,2374
P3143,Shampoo 3143,Clothing,1256
P3144,Doll 3144,Toys,1414
P3145,Notebook 3145,Grocery,226
P3146,Bag 3146,Personal Care,966
P3147,Rice 3147,Personal Care,2010
P3148,Shirt 3148,Clothing,2597
P3149,Rice 3149,Clothing,4638
P3150,Notebook 3150,Toys,1329
P3151,Pen 3151,Books,1009
P3152,Lamp 3152,Personal Care,3942
P3153,Doll 3153,Grocery,3916
P3154,Curtains 3154,Clothing,2759
P3155,Laptop 3155,Personal Care,2309
P3156,Shoes 3156,Personal Care,3822
P3157,Phone 3157,Grocery,1984
P3158,Shoes 3158,Clothing,372
P3159,Shampoo 3159,Clothing,2118
P3160,Phone 3160,Grocery,3464
P3161,Pen 3161,Personal Care,2572
P3162,Curtains 3162,Electronics,3700
P3163,Mug 3163,Home Decor,4311
P3164,Curtains 3164,Books,855
P3165,Shoes 3165,Books,3781
P3166,Bag 3166,Books,2073
P3167,Rice 3167,Books,4680
P3168,Phone 3168,Grocery,3782
P3169,Shoes 3169,Clothing,4169
P3170,Notebook 3170,Clothing,4725
P3171,Mug 3171,Books,1173
P3172,Bag 3172,Grocery,873
P3173,Lamp 3173,Books,3232
P3174,Mug 3174,Personal Care,3001
P3175,Bag 3175,Home Decor,1262
P3176,Pen 3176,Toys,676
P3177,Lamp 3177,Grocery,572
P3178,Phone 3178,Clothing,3945
P3179,Notebook 3179,Grocery,158
P3180,Rice 3180,Clothing,1642
P3181,Shirt 3181,Clothing,1516
P3182,Shoes 3182,Grocery,2762
P3183,Shirt 3183,Personal Care,4918
P3184,Shoes 3184,Home Decor,1169
P3185,Shirt 3185,Home Decor,3355
P3186,Lamp 3186,Electronics,1017
P3187,Rice 3187,Clothing,2195
P3188,Shoes 3188,Electronics,1757
P3189,Phone 3189,Toys,3553
P3190,Shirt 3190,Personal Care,1942
P3191,Phone 3191,Grocery,3895
P3192,Bag 3192,Clothing,4809
P3193,Toothpaste 3193,Electronics,1936
P3194,Notebook 3194,Home Decor,2906
P3195,Doll 3195,Books,3769
P3196,Curtains 3196,Electronics,4826
P3197,Rice 3197,Grocery,4909
P3198,Toothpaste 3198,Toys,3826
P3199,Doll 3199,Electronics,4240
P3200,Shirt 3200,Grocery,1958
P3201,Toothpaste 3201,Grocery,883
P3202,Shirt 3202,Grocery,3438
P3203,Notebook 3203,Clothing,4330
P3204,Mug 3204,Electronics,4395
P3205,Doll 3205,Toys,4389
P3206,Mug 3206,Toys,3271
P3207,Curtains 3207,Electronics,2438
P3208,Toothpaste 3208,Books,1509
P3209,Rice 3209,Toys,1482
P3210,Mug 3210,Grocery,888
P3211,Lamp 3211,Books,4517
P3212,TV 3212,Books,938
P3213,Toothpaste 3213,Grocery,3448
P3214,Pen 3214,Electronics,1686
P3215,TV 3215,Toys,4842
P3216,TV 3216,Home Decor,1105
P3217,Rice 3217,Toys,3922
P3218,Shoes 3218,Personal Care,4772
P3219,Shoes 3219,Clothing,3898
P3220,Doll 3220,Personal Care,4725
P3221,Doll 3221,Home Decor,1790
P3222,Doll 3222,Home Decor,1370
P3223,Toothpaste 3223,Personal Care,70
P3224,Shoes 3224,Grocery,4968
P3225,Notebook 3225,Electronics,2975
P3226,Toothpaste 3226,Home Decor,4664
P3227,Lamp 3227,Electronics,3575
P3228,Doll 3228,Books,1958
P3229,Toothpaste 3229,Toys,2322
P3230,Mug 3230,Electronics,1247
P3231,Notebook 3231,Clothing,1220
P3232,Rice 3232,Electronics,4778
P3233,Rice 3233,Home Decor,568
P3234,Doll 3234,Toys,336
P3235,Shampoo 3235,Grocery,3184
P3236,Phone 3236,Grocery,1990
P3237,Lamp 3237,Grocery,1079
P3238,Shoes 3238,Personal Care,2138
P3239,Pen 3239,Grocery,794
P3240,Notebook 3240,Grocery,4992
P3241,Lamp 3241,Clothing,2234
P3242,Pen 3242,Grocery,851
P3243,Shoes 3243,Electronics,1454
P3244,TV 3244,Home Decor,1957
P3245,Shoes 3245,Grocery,817
P3246,Lamp 3246,Toys,1170
P3247,Shirt 3247,Electronics,3702
P3248,Laptop 3248,Books,3968
P3249,Laptop 3249,Electronics,1555
P3250,Phone 3250,Electronics,1001
P3251,Rice 3251,Personal Care,659
P3252,Toothpaste 3252,Clothing,3766
P3253,Bag 3253,Home Decor,3916
P3254,Phone 3254,Electronics,4796
P3255,Pen 3255,Clothing,4796
P3256,Shampoo 3256,Grocery,860
P3257,Rice 3257,Clothing,1822
P3258,Rice 3258,Grocery,3174
P3259,TV 3259,Clothing,2175
P3260,Laptop 3260,Home Decor,1935
P3261,Shirt 3261,Home Decor,3237
P3262,Toothpaste 3262,Clothing,1829
P3263,Lamp 3263,Toys,4472
P3264,Notebook 3264,Personal Care,4296
P3265,Bag 3265,Personal Care,1213
P3266,Bag 3266,Personal Care,2428
P3267,Notebook 3267,Electronics,4546
P3268,TV 3268,Grocery,4136
P3269,TV 3269,Grocery,1999
P3270,Curtains 3270,Electronics,4766
P3271,Curtains 3271,Clothing,1967
P3272,Shirt 3272,Clothing,4366
P3273,Shampoo 3273,Clothing,1143
P3274,Bag 3274,Personal Care,349
P3275,Toothpaste 3275,Grocery,4737
P3276,Doll 3276,Grocery,1239
P3277,Bag 3277,Books,3649
P3278,Notebook 3278,Clothing,3630
P3279,Shoes 3279,Electronics,4596
P3280,Curtains 3280,Home Decor,3828
P3281,Laptop 3281,Electronics,635
P3282,Curtains 3282,Electronics,3317
P3283,Pen 3283,Clothing,4115
P3284,Shoes 3284,Electronics,1297
P3285,Lamp 3285,Books,2045
P3286,Laptop 3286,Electronics,3696
P3287,Lamp 3287,Books,1936
P3288,Shirt 3288,Books,3091
P3289,Shampoo 3289,Clothing,1582
P3290,Mug 3290,Home Decor,1234
P3291,Lamp 3291,Books,2996
P3292,Rice 3292,Books,497
P3293,Curtains 3293,Toys,171
P3294,TV 3294,Books,2984
P3295,Laptop 3295,Electronics,4934
P3296,Phone 3296,Personal Care,210
P3297,Curtains 3297,Personal Care,4695
P3298,Rice 3298,Clothing,285
P3299,Shoes 3299,Clothing,1112
P3300,Shampoo 3300,Home Decor,4218
P3301,Shoes 3301,Personal Care,4095
P3302,Laptop 3302,Electronics,728
P3303,Laptop 3303,Personal Care,3219
P3304,Shoes 3304,Personal Care,2712
P3305,Notebook 3305,Books,3949
P3306,Shoes 3306,Electronics,1861
P3307,Rice 3307,Clothing,1610
P3308,Phone 3308,Clothing,2459
P3309,Rice 3309,Toys,4304
P3310,Mug 3310,Clothing,1451
P3311,TV 3311,Personal Care,3133
P3312,Curtains 3312,Clothing,1360
P3313,Rice 3313,Personal Care,1383
P3314,Bag 3314,Electronics,705
P3315,Doll 3315,Electronics,2070
P3316,Shoes 3316,Home Decor,2622
P3317,Lamp 3317,Books,3887
P3318,Shampoo 3318,Electronics,813
P3319,Notebook 3319,Electronics,3993
P3320,Pen 3320,Grocery,2347
P3321,Laptop 3321,Clothing,518
P3322,Phone 3322,Personal Care,1664
P3323,Shoes 3323,Personal Care,428
P3324,Notebook 3324,Personal Care,283
P3325,Toothpaste 3325,Home Decor,4866
P3326,Toothpaste 3326,Books,3199
P3327,Doll 3327,Clothing,2428
P3328,Mug 3328,Personal Care,1809
P3329,TV 3329,Personal Care,2202
P3330,Laptop 3330,Grocery,3264
P3331,Lamp 3331,Toys,2337
P3332,Notebook 3332,Books,4486
P3333,Curtains 3333,Electronics,4062
P3334,Lamp 3334,Clothing,1286
P3335,Notebook 3335,Home Decor,3749
P3336,Phone 3336,Grocery,1622
P3337,Curtains 3337,Electronics,1685
P3338,Mug 3338,Books,3995
P3339,Rice 3339,Clothing,4009
P3340,Bag 3340,Electronics,2223
P3341,Shirt 3341,Personal Care,2507
P3342,Laptop 3342,Toys,3066
P3343,Mug 3343,Personal Care,2749
P3344,Shirt 3344,Toys,1955
P3345,TV 3345,Personal Care,565
P3346,Mug 3346,Electronics,3302
P3347,Laptop 3347,Home Decor,1284
P3348,Bag 3348,Home Decor,4769
P3349,Rice 3349,Personal Care,3389
P3350,Doll 3350,Home Decor,2030
P3351,Toothpaste 3351,Books,2061
P3352,Laptop 3352,Grocery,959
P3353,Shirt 3353,Home Decor,866
P3354,TV 3354,Books,4642
P3355,Phone 3355,Clothing,4665
P3356,Notebook 3356,Grocery,1244
P3357,Bag 3357,Clothing,565
P3358,Doll 3358,Electronics,294
P3359,Doll 3359,Toys,959
P3360,Pen 3360,Books,795
P3361,Phone 3361,Grocery,1225
P3362,Phone 3362,Home Decor,3471
P3363,Pen 3363,Grocery,4010
P3364,Shoes 3364,Clothing,4694
P3365,Rice 3365,Home Decor,2858
P3366,Mug 3366,Clothing,3568
P3367,Toothpaste 3367,Books,938
P3368,Doll 3368,Books,3431
P3369,Shampoo 3369,Clothing,2133
P3370,Shirt 3370,Personal Care,3463
P3371,Bag 3371,Toys,1042
P3372,Toothpaste 3372,Toys,969
P3373,Laptop 3373,Toys,2069
P3374,Phone 3374,Books,4620
P3375,Shoes 3375,Books,2046
P3376,Mug 3376,Clothing,1140
P3377,Toothpaste 3377,Electronics,4586
P3378,Phone 3378,Books,2178
P3379,Pen 3379,Clothing,2234
P3380,Lamp 3380,Toys,2411
P3381,Curtains 3381,Clothing,1219
P3382,Curtains 3382,Books,3551
P3383,Lamp 3383,Grocery,969
P3384,Shampoo 3384,Toys,2644
P3385,Doll 3385,Personal Care,172
P3386,Bag 3386,Home Decor,3669
P3387,Curtains 3387,Personal Care,4253
P3388,Doll 3388,Books,2383
P3389,Laptop 3389,Grocery,2198
P3390,Pen 3390,Books,1314
P3391,Laptop 3391,Personal Care,3475
P3392,Rice 3392,Clothing,2493
P3393,Phone 3393,Electronics,745
P3394,Notebook 3394,Electronics,4557
P3395,Laptop 3395,Personal Care,4669
P3396,Laptop 3396,Personal Care,3903
P3397,Curtains 3397,Books,4753
P3398,Bag 3398,Electronics,2803
P3399,Mug 3399,Personal Care,3338
P3400,Shirt 3400,Grocery,4579
P3401,Rice 3401,Home Decor,3191
P3402,TV 3402,Toys,1306
P3403,Shampoo 3403,Home Decor,1544
P3404,Rice 3404,Personal Care,2545
P3405,Shirt 3405,Home Decor,2702
P3406,Lamp 3406,Books,3546
P3407,Doll 3407,Grocery,4090
P3408,TV 3408,Home Decor,2116
P3409,Doll 3409,Grocery,4084
P3410,Pen 3410,Toys,1046
P3411,Toothpaste 3411,Toys,4018
P3412,Lamp 3412,Grocery,1813
P3413,Curtains 3413,Grocery,2628
P3414,Pen 3414,Electronics,3493
P3415,Pen 3415,Personal Care,4637
P3416,Pen 3416,Home Decor,3878
P3417,Shirt 3417,Home Decor,3922
P3418,Notebook 3418,Electronics,4556
P3419,Bag 3419,Books,1425
P3420,Bag 3420,Toys,2707
P3421,Notebook 3421,Electronics,2518
P3422,Laptop 3422,Toys,3330
P3423,Pen 3423,Clothing,4552
P3424,Doll 3424,Home Decor,2001
P3425,Notebook 3425,Books,1544
P3426,TV 3426,Home Decor,966
P3427,Lamp 3427,Grocery,1441
P3428,Mug 3428,Grocery,2719
P3429,Pen 3429,Grocery,3766
P3430,Shirt 3430,Grocery,1503
P3431,Shoes 3431,Toys,1568
P3432,Rice 3432,Toys,994
P3433,Doll 3433,Electronics,2321
P3434,Curtains 3434,Toys,3749
P3435,Mug 3435,Books,1439
P3436,Lamp 3436,Toys,3362
P3437,TV 3437,Grocery,4026
P3438,Toothpaste 3438,Home Decor,3069
P3439,Phone 3439,Clothing,393
P3440,Lamp 3440,Books,4026
P3441,Shampoo 3441,Personal Care,2474
P3442,Shoes 3442,Toys,2576
P3443,Shirt 3443,Toys,3795
P3444,Toothpaste 3444,Toys,1911
P3445,Toothpaste 3445,Grocery,758
P3446,TV 3446,Books,762
P3447,Shirt 3447,Books,4594
P3448,Toothpaste 3448,Clothing,2568
P3449,Shoes 3449,Grocery,2117
P3450,Rice 3450,Toys,2636
P3451,Curtains 3451,Toys,1437
P3452,Shampoo 3452,Personal Care,4377
P3453,Notebook 3453,Home Decor,3612
P3454,Phone 3454,Personal Care,4726
P3455,Lamp 3455,Home Decor,1342
P3456,Curtains 3456,Electronics,4322
P3457,Mug 3457,Electronics,3350
P3458,Curtains 3458,Personal Care,421
P3459,Doll 3459,Clothing,4910
P3460,Toothpaste 3460,Grocery,4270
P3461,Phone 3461,Clothing,2416
P3462,Shoes 3462,Personal Care,952
P3463,Lamp 3463,Personal Care,2100
P3464,Phone 3464,Grocery,602
P3465,Shirt 3465,Clothing,2881
P3466,Bag 3466,Books,3347
P3467,Shirt 3467,Clothing,2526
P3468,Lamp 3468,Clothing,172
P3469,Toothpaste 3469,Books,3949
P3470,Phone 3470,Personal Care,4058
P3471,Shoes 3471,Clothing,1842
P3472,Laptop 3472,Clothing,1716
P3473,Bag 3473,Clothing,3690
P3474,Pen 3474,Grocery,1066
P3475,Notebook 3475,Electronics,3317
P3476,Shirt 3476,Books,138
P3477,Shirt 3477,Grocery,2453
P3478,Phone 3478,Books,2045
P3479,Rice 3479,Grocery,1571
P3480,Toothpaste 3480,Books,1351
P3481,Lamp 3481,Electronics,4494
P3482,Doll 3482,Clothing,287
P3483,TV 3483,Clothing,752
P3484,Shoes 3484,Grocery,1245
P3485,Notebook 3485,Grocery,4528
P3486,Mug 3486,Grocery,1896
P3487,Shirt 3487,Books,1920
P3488,Pen 3488,Clothing,4633
P3489,Phone 3489,Grocery,3460
P3490,Shampoo 3490,Clothing,4411
P3491,Shirt 3491,Personal Care,1448
P3492,TV 3492,Grocery,2072
P3493,Shampoo 3493,Personal Care,3956
P3494,Laptop 3494,Clothing,3364
P3495,Doll 3495,Home Decor,4191
P3496,Notebook 3496,Books,2411
P3497,Doll 3497,Electronics,1440
P3498,Notebook 3498,Clothing,959
P3499,Shoes 3499,Toys,1241
P3500,Doll 3500,Books,687
P3501,Curtains 3501,Electronics,3367
P3502,Shirt 3502,Grocery,72
P3503,Shirt 3503,Clothing,2771
P3504,Laptop 3504,Home Decor,4039
P3505,Phone 3505,Books,3331
P3506,Rice 3506,Toys,3397
P3507,Bag 3507,Home Decor,1128
P3508,Doll 3508,Electronics,1274
P3509,Toothpaste 3509,Clothing,686
P3510,Toothpaste 3510,Personal Care,2418
P3511,Shoes 3511,Grocery,2387
P3512,Laptop 3512,Clothing,1223
P3513,Rice 3513,Personal Care,4479
P3514,Shoes 3514,Toys,1782
P3515,Shoes 3515,Toys,539
P3516,Phone 3516,Grocery,814
P3517,Lamp 3517,Home Decor,4149
P3518,TV 3518,Grocery,1572
P3519,Mug 3519,Toys,2969
P3520,Shirt 3520,Toys,3283
P3521,Shoes 3521,Books,487
P3522,Pen 3522,Electronics,1758
P3523,Doll 3523,Books,1705
P3524,Toothpaste 3524,Toys,740
P3525,Rice 3525,Books,2812
P3526,Shampoo 3526,Personal Care,3567
P3527,Rice 3527,Electronics,4326
P3528,Toothpaste 3528,Electronics,776
P3529,TV 3529,Grocery,2576
P3530,Lamp 3530,Books,4918
P3531,TV 3531,Toys,2017
P3532,Shoes 3532,Electronics,2625
P3533,Laptop 3533,Grocery,4968
P3534,Doll 3534,Clothing,2759
P3535,Laptop 3535,Books,4756
P3536,Lamp 3536,Home Decor,2061
P3537,Shirt 3537,Home Decor,4587
P3538,Lamp 3538,Home Decor,4841
P3539,Shirt 3539,Books,3812
P3540,TV 3540,Books,1812
P3541,Shampoo 3541,Books,3855
P3542,Bag 3542,Electronics,726
P3543,Laptop 3543,Clothing,2204
P3544,Bag 3544,Home Decor,3236
P3545,Doll 3545,Electronics,3907
P3546,Toothpaste 3546,Toys,3915
P3547,Mug 3547,Grocery,1743
P3548,Curtains 3548,Personal Care,921
P3549,Toothpaste 3549,Toys,3902
P3550,Lamp 3550,Home Decor,735
P3551,TV 3551,Books,3625
P3552,TV 3552,Clothing,305
P3553,Pen 3553,Electronics,2746
P3554,Notebook 3554,Books,1399
P3555,Pen 3555,Clothing,647
P3556,Rice 3556,Personal Care,1463
P3557,Shoes 3557,Grocery,341
P3558,Rice 3558,Electronics,2574
P3559,Laptop 3559,Toys,3697
P3560,TV 3560,Personal Care,966
P3561,Shirt 3561,Electronics,3719
P3562,Doll 3562,Grocery,1325
P3563,Shoes 3563,Personal Care,1985
P3564,Mug 3564,Books,992
P3565,Shoes 3565,Grocery,905
P3566,TV 3566,Electronics,2450
P3567,Lamp 3567,Books,4344
P3568,Notebook 3568,Personal Care,1474
P3569,Doll 3569,Clothing,1703
P3570,Toothpaste 3570,Books,3475
P3571,Shampoo 3571,Home Decor,4571
P3572,Lamp 3572,Electronics,4985
P3573,Notebook 3573,Books,2825
P3574,Curtains 3574,Clothing,2981
P3575,Notebook 3575,Clothing,3630
P3576,Notebook 3576,Toys,3225
P3577,Phone 3577,Books,3283
P3578,Rice 3578,Clothing,425
P3579,Doll 3579,Home Decor,4883
P3580,Toothpaste 3580,Grocery,4763
P3581,Rice 3581,Toys,291
P3582,Phone 3582,Personal Care,933
P3583,Bag 3583,Toys,1344
P3584,Mug 3584,Electronics,1120
P3585,TV 3585,Books,4069
P3586,Bag 3586,Grocery,1721
P3587,Phone 3587,Grocery,704
P3588,Lamp 3588,Books,4487
P3589,Lamp 3589,Home Decor,4230
P3590,Doll 3590,Electronics,1410
P3591,Doll 3591,Home Decor,992
P3592,Bag 3592,Clothing,4896
P3593,Toothpaste 3593,Electronics,1672
P3594,Rice 3594,Electronics,4534
P3595,Mug 3595,Toys,2939
P3596,Pen 3596,Toys,981
P3597,Phone 3597,Books,196
P3598,Curtains 3598,Toys,4618
P3599,TV 3599,Clothing,4839
P3600,Shampoo 3600,Grocery,4059
P3601,Mug 3601,Home Decor,3404
P3602,Rice 3602,Grocery,3677
P3603,Curtains 3603,Electronics,3005
P3604,Toothpaste 3604,Home Decor,2503
P3605,Bag 3605,Toys,335
P3606,Shoes 3606,Grocery,3593
P3607,Lamp 3607,Personal Care,3678
P3608,Curtains 3608,Personal Care,890
P3609,Shampoo 3609,Toys,766
P3610,Bag 3610,Personal Care,4097
P3611,Laptop 3611,Grocery,350
P3612,Shampoo 3612,Personal Care,1122
P3613,Mug 3613,Home Decor,3101
P3614,Shampoo 3614,Electronics,4316
P3615,Shampoo 3615,Personal Care,1123
P3616,Laptop 3616,Electronics,4680
P3617,Laptop 3617,Clothing,293
P3618,Bag 3618,Electronics,3917
P3619,Pen 3619,Clothing,372
P3620,Rice 3620,Home Decor,868
P3621,Laptop 3621,Personal Care,1605
P3622,Curtains 3622,Books,150
P3623,Lamp 3623,Books,525
P3624,Toothpaste 3624,Toys,2344
P3625,Toothpaste 3625,Books,1910
P3626,TV 3626,Clothing,3316
P3627,Mug 3627,Clothing,1380
P3628,Doll 3628,Books,521
P3629,Bag 3629,Books,383
P3630,Mug 3630,Toys,4448
P3631,Shirt 3631,Books,1119
P3632,Laptop 3632,Grocery,1989
P3633,Mug 3633,Home Decor,3418
P3634,Laptop 3634,Clothing,3834
P3635,Doll 3635,Books,475
P3636,Laptop 3636,Electronics,909
P3637,Lamp 3637,Toys,127
P3638,Shirt 3638,Personal Care,1048
P3639,Lamp 3639,Personal Care,833
P3640,Lamp 3640,Electronics,427
P3641,Shoes 3641,Clothing,2475
P3642,Mug 3642,Toys,1041
P3643,Doll 3643,Books,1806
P3644,Curtains 3644,Home Decor,1306
P3645,Rice 3645,Home Decor,4194
P3646,Notebook 3646,Electronics,1722
P3647,Lamp 3647,Books,539
P3648,Doll 3648,Books,3782
P3649,Rice 3649,Clothing,3603
P3650,Laptop 3650,Personal Care,3540
P3651,Phone 3651,Electronics,4217
P3652,Bag 3652,Books,765
P3653,Notebook 3653,Grocery,386
P3654,Notebook 3654,Toys,720
P3655,Toothpaste 3655,Toys,1934
P3656,Phone 3656,Personal Care,3574
P3657,Lamp 3657,Electronics,2684
P3658,Shampoo 3658,Electronics,4895
P3659,Doll 3659,Toys,3081
P3660,Bag 3660,Clothing,2009
P3661,Shirt 3661,Electronics,1935
P3662,Shirt 3662,Clothing,4466
