transaction_id,merchant_id,product_id,amount,transaction_date,payment_mode,card_type
TXN00465,M002,P1117,3335,11-07-2023,Card,NA
TXN00466,M001,P2029,2239,10-02-2023,Card,NA
TXN00467,M001,P2916,1461,04-03-2023,UPI,NA
TXN00468,M001,P3556,4033,03-03-2023,UPI,Amex
TXN00469,M003,P1962,4289,23-07-2023,UPI,Amex
TXN00470,M001,P3172,3128,29-09-2023,Cash,NA
TXN00471,M001,P0458,4573,23-08-2023,UPI,NA
TXN00472,M003,P4509,659,30-03-2023,UPI,Master
TXN00473,M002,P4123,4080,31-10-2023,Cash,Amex
TXN00474,M003,P3231,1192,31-03-2023,Cash,Master
TXN00475,M002,P2043,4355,24-02-2023,Card,NA
TXN00476,M001,P0223,1016,08-08-2023,Cash,NA
TXN00477,M002,P4885,362,25-03-2023,Cash,Master
TXN00478,M001,P1462,3713,18-07-2023,Cash,Visa
TXN00479,M002,P2288,4815,17-06-2023,Cash,Visa
TXN00480,M003,P4318,217,21-01-2023,UPI,Master
TXN00481,M003,P1527,4296,12-01-2023,Cash,Visa
TXN00482,M001,P4747,1379,25-02-2023,Card,Amex
TXN00483,M003,P0777,1270,28-08-2023,Card,Visa
TXN00484,M001,P0591,4387,19-02-2023,Cash,Amex
TXN00485,M003,P4706,4725,18-01-2023,UPI,NA
TXN00486,M001,P3167,2442,17-11-2023,Cash,Amex
TXN00487,M001,P4838,866,21-07-2023,Card,Visa
TXN00488,M002,P2339,4112,26-05-2023,Card,Visa
TXN00489,M001,P4017,2273,11-08-2023,Card,Amex
TXN00490,M003,P1778,1964,02-11-2023,UPI,Master
TXN00491,M001,P3447,597,15-05-2023,UPI,NA
TXN00492,M001,P4695,3724,10-11-2023,UPI,Master
TXN00493,M003,P3598,3526,25-02-2023,UPI,Master
TXN00494,M001,P2903,3410,19-11-2023,Card,Master
TXN00495,M001,P2594,272,24-10-2023,UPI,Amex
TXN00496,M001,P4942,3374,21-01-2023,UPI,Amex
TXN00497,M002,P4041,102,16-03-2023,UPI,Visa
TXN00498,M003,P0514,4084,23-09-2023,UPI,Visa
TXN00499,M002,P3164,2103,15-02-2023,Cash,Amex
TXN00500,M001,P4095,4052,23-08-2023,Cash,NA
TXN00501,M001,P4125,1107,30-11-2023,Card,Master
TXN00502,M003,P0181,1136,21-11-2023,Card,NA
TXN00503,M002,P3568,4494,14-10-2023,UPI,Visa
TXN00504,M001,P1422,884,17-11-2023,UPI,NA
TXN00505,M002,P4853,1521,04-10-2023,Cash,Amex
TXN00506,M001,P2745,392,15-04-2023,UPI,NA
TXN00507,M002,P4435,4429,26-07-2023,Card,Master
TXN00508,M003,P0274,3402,30-05-2023,Card,Master
TXN00509,M002,P1788,3719,10-10-2023,UPI,Visa
TXN00510,M003,P0622,301,22-08-2023,Cash,Amex
TXN00511,M001,P0800,2837,15-04-2023,Cash,Visa
TXN00512,M003,P0248,3981,09-05-2023,Card,NA
TXN00513,M002,P0926,4531,18-09-2023,Card,NA
TXN00514,M001,P0050,146,01-06-2023,Card,Amex
TXN00515,M001,P3365,2257,08-08-2023,UPI,Visa
TXN00516,M002,P0118,1484,05-06-2023,UPI,Visa
TXN00517,M003,P2856,4379,04-06-2023,UPI,Amex
TXN00518,M001,P4769,500,26-04-2023,Card,Amex
TXN00519,M003,P3597,1830,24-01-2023,Cash,NA
TXN00520,M002,P2757,1070,04-11-2023,Cash,Visa
TXN00521,M003,P4588,4081,15-01-2023,UPI,Visa
TXN00522,M003,P3544,3774,12-08-2023,UPI,Amex
TXN00523,M001,P0310,1147,31-05-2023,UPI,NA
TXN00524,M003,P2722,3307,15-12-2023,Card,Visa
TXN00525,M002,P4742,1379,31-08-2023,Cash,NA
TXN00526,M001,P3465,1928,09-09-2023,Card,Amex
TXN00527,M002,P4323,3617,24-06-2023,Card,NA
TXN00528,M002,P4847,4162,04-12-2023,Cash,Amex
TXN00529,M001,P0655,670,03-07-2023,UPI,Amex
TXN00530,M003,P3642,3253,26-05-2023,Cash,Amex
TXN00531,M003,P3239,2223,15-06-2023,Card,Master
TXN00532,M001,P0150,4481,16-04-2023,Cash,NA
TXN00533,M002,P1771,2581,29-03-2023,Cash,Master
TXN00534,M003,P1406,776,23-04-2023,Card,Amex
TXN00535,M001,P0033,3488,13-07-2023,Card,Master
TXN00536,M001,P0493,2060,11-12-2023,Card,Visa
TXN00537,M002,P4835,2753,18-01-2023,UPI,Visa
TXN00538,M001,P4046,4241,25-03-2023,UPI,NA
TXN00539,M003,P4140,1457,19-06-2023,Cash,Amex
TXN00540,M003,P4694,2932,20-03-2023,Card,Amex
TXN00541,M002,P2569,980,29-07-2023,Cash,Master
TXN00542,M003,P4948,4296,19-08-2023,Cash,Master
TXN00543,M002,P0946,925,08-06-2023,UPI,NA
TXN00544,M003,P1371,996,06-01-2023,Cash,Amex
TXN00545,M002,P1252,3947,01-04-2023,UPI,NA
TXN00546,M002,P1858,567,02-01-2023,Card,NA
TXN00547,M001,P0699,308,10-04-2023,UPI,Master
TXN00548,M003,P0808,2057,12-08-2023,UPI,NA
TXN00549,M003,P0791,4909,12-06-2023,UPI,Master
TXN00550,M001,P4252,3798,29-08-2023,UPI,Master
TXN00551,M001,P2205,755,12-11-2023,Card,NA
TXN00552,M002,P3398,1511,04-07-2023,UPI,NA
TXN00553,M002,P2861,4028,19-02-2023,UPI,Amex
TXN00554,M002,P0340,4481,29-03-2023,Card,Visa
TXN00555,M003,P3144,318,17-11-2023,UPI,Amex
TXN00556,M002,P3260,3395,05-08-2023,UPI,Master
TXN00557,M003,P0558,4631,05-11-2023,Card,NA
TXN00558,M003,P4145,4188,26-07-2023,Card,Amex
TXN00559,M002,P4203,4430,15-04-2023,UPI,NA
TXN00560,M001,P1662,3748,13-10-2023,UPI,NA
TXN00561,M003,P2626,2174,09-11-2023,UPI,Visa
TXN00562,M002,P4317,4530,24-08-2023,Cash,NA
TXN00563,M002,P3211,1062,03-02-2023,Cash,Master
TXN00564,M001,P2838,4192,28-10-2023,Cash,Amex
TXN00565,M001,P0766,176,24-02-2023,UPI,NA
TXN00566,M001,P1606,2681,30-11-2023,UPI,Visa
TXN00567,M002,P2838,3795,04-04-2023,Card,NA
TXN00568,M002,P2936,3860,05-06-2023,Card,Amex
TXN00569,M002,P3645,3486,27-10-2023,Cash,Master
TXN00570,M003,P2267,136,24-05-2023,Card,Amex
TXN00571,M002,P3922,2725,19-09-2023,Card,NA
TXN00572,M001,P2658,2858,11-08-2023,UPI,Visa
TXN00573,M002,P4870,3486,08-11-2023,Card,Amex
TXN00574,M003,P2718,1585,10-07-2023,Cash,NA
TXN00575,M002,P1629,589,03-12-2023,Cash,NA
TXN00576,M003,P3844,3083,11-09-2023,UPI,NA
TXN00577,M003,P4002,3676,04-08-2023,UPI,NA
TXN00578,M003,P4260,4692,20-03-2023,Card,Master
TXN00579,M002,P3625,3737,12-11-2023,Card,Amex
TXN00580,M001,P2469,1493,23-06-2023,Card,Visa
TXN00581,M002,P3795,4723,30-10-2023,UPI,Amex
TXN00582,M001,P4921,597,01-04-2023,Cash,Visa
TXN00583,M001,P4728,2239,22-06-2023,UPI,NA
TXN00584,M001,P3270,4664,04-06-2023,Cash,NA
TXN00585,M001,P4200,3236,24-12-2023,UPI,NA
TXN00586,M002,P4437,652,03-10-2023,Cash,Visa
TXN00587,M003,P3477,2671,10-04-2023,Card,Master
TXN00588,M002,P2253,1607,04-12-2023,UPI,Master
TXN00589,M002,P1352,453,12-04-2023,Card,Amex
TXN00590,M003,P0902,4546,19-09-2023,UPI,Visa
TXN00591,M002,P4701,3283,08-08-2023,Card,Amex
TXN00592,M002,P4688,2860,05-08-2023,UPI,Amex
TXN00593,M002,P3189,1634,24-09-2023,Card,Master
TXN00594,M003,P4923,3436,23-11-2023,Cash,NA
TXN00595,M001,P1191,3080,24-04-2023,UPI,Master
TXN00596,M003,P0878,153,08-04-2023,Cash,Master
TXN00597,M003,P2272,1931,11-04-2023,UPI,NA
TXN00598,M002,P4782,278,09-04-2023,Cash,Master
TXN00599,M003,P4209,3846,04-07-2023,UPI,NA
TXN00600,M002,P4412,3063,11-03-2023,UPI,Master
TXN00601,M001,P2901,2124,11-12-2023,Card,Visa
TXN00602,M001,P4047,2215,21-02-2023,Card,NA
TXN00603,M001,P1040,708,08-09-2023,Cash,Master
TXN00604,M001,P3260,1630,19-09-2023,Cash,Amex
TXN00605,M003,P3509,583,04-01-2023,Card,Master
TXN00606,M002,P3787,3189,30-04-2023,Cash,Master
TXN00607,M003,P2270,4378,10-09-2023,Card,Amex
TXN00608,M003,P1769,4573,04-12-2023,Cash,NA
TXN00609,M002,P3547,108,11-11-2023,Cash,NA
TXN00610,M003,P1524,4380,16-11-2023,Card,Master
TXN00611,M002,P2135,4228,15-03-2023,UPI,Visa
TXN00612,M001,P2581,4496,11-11-2023,Cash,NA
TXN00613,M001,P2473,1633,04-02-2023,Card,Master
TXN00614,M002,P2571,516,24-01-2023,UPI,Amex
TXN00615,M001,P2752,3477,04-04-2023,Cash,NA
TXN00616,M003,P1050,834,20-12-2023,Card,Visa
TXN00617,M001,P0346,348,26-08-2023,Cash,Master
TXN00618,M003,P2644,1438,30-08-2023,Card,Master
TXN00619,M003,P0372,2690,16-03-2023,UPI,Visa
TXN00620,M001,P1865,348,12-11-2023,Cash,NA
TXN00621,M003,P3102,2158,05-11-2023,Cash,Amex
TXN00622,M001,P2636,4743,17-03-2023,UPI,Master
TXN00623,M001,P2142,4936,08-11-2023,Cash,Visa
TXN00624,M001,P4657,2420,06-02-2023,UPI,Master
TXN00625,M001,P0192,2975,06-12-2023,Card,Master
TXN00626,M001,P3545,2335,28-12-2023,Card,Master
TXN00627,M001,P1735,2073,26-07-2023,UPI,Amex
TXN00628,M002,P0652,4730,02-12-2023,UPI,NA
TXN00629,M002,P4140,3392,27-05-2023,Card,Master
TXN00630,M001,P2599,1417,11-02-2023,Card,Amex
TXN00631,M002,P1467,3821,02-07-2023,UPI,Master
TXN00632,M003,P2650,4453,29-12-2023,Cash,NA
TXN00633,M001,P2048,2420,22-10-2023,Cash,Visa
TXN00634,M002,P0269,1685,16-01-2023,UPI,Amex
TXN00635,M002,P2401,1605,17-11-2023,Cash,NA
TXN00636,M002,P1649,1451,21-03-2023,Cash,Master
TXN00637,M002,P0040,690,28-06-2023,Cash,Master
TXN00638,M002,P4690,2994,16-10-2023,Card,Visa
TXN00639,M003,P4808,1917,15-08-2023,UPI,Amex
TXN00640,M003,P2533,4894,31-12-2023,Cash,Amex
TXN00641,M001,P3529,3309,03-10-2023,Cash,Amex
TXN00642,M001,P1890,3424,16-01-2023,UPI,Amex
TXN00643,M002,P4223,2817,18-08-2023,Card,NA
TXN00644,M002,P2004,2200,30-11-2023,Cash,Visa
TXN00645,M001,P1663,4185,25-12-2023,UPI,Amex
TXN00646,M002,P2187,1067,06-11-2023,Card,Amex
TXN00647,M003,P4147,4750,14-05-2023,Card,Amex
TXN00648,M002,P1185,4063,08-03-2023,Card,Master
TXN00649,M002,P3198,2038,24-08-2023,UPI,Amex
TXN00650,M002,P2949,843,25-03-2023,Card,Amex
TXN00651,M002,P2901,1937,28-09-2023,UPI,Amex
TXN00652,M002,P4607,1824,03-12-2023,Card,Visa
TXN00653,M001,P3229,2515,22-05-2023,UPI,Master
TXN00654,M003,P3058,720,24-01-2023,Cash,NA
TXN00655,M001,P2816,2372,05-04-2023,UPI,Amex
TXN00656,M003,P2433,2264,26-07-2023,UPI,Amex
TXN00657,M003,P1020,2330,09-07-2023,Cash,Visa
TXN00658,M003,P0527,878,09-09-2023,UPI,NA
TXN00659,M002,P3910,4365,15-05-2023,Cash,Master
TXN00660,M003,P3061,3532,18-01-2023,UPI,Visa
TXN00661,M001,P3008,1466,05-04-2023,UPI,Visa
TXN00662,M001,P2784,4158,26-04-2023,UPI,NA
TXN00663,M002,P0010,4059,19-08-2023,Card,NA
TXN00664,M001,P4174,2980,17-05-2023,Card,Master
TXN00665,M001,P2990,1672,21-10-2023,Card,Visa
TXN00666,M003,P2485,2888,04-04-2023,UPI,Master
TXN00667,M003,P2979,4464,21-02-2023,Cash,Visa
TXN00668,M003,P4191,1804,30-12-2023,Card,Master
TXN00669,M001,P0770,3616,18-07-2023,UPI,Amex
TXN00670,M002,P2079,1051,18-09-2023,Card,Visa
TXN00671,M002,P2278,190,17-08-2023,Cash,Amex
TXN00672,M003,P0081,1183,15-06-2023,Cash,NA
TXN00673,M001,P2688,4946,04-07-2023,Cash,Amex
TXN00674,M003,P2290,2528,22-09-2023,Card,Master
TXN00675,M002,P2407,877,17-01-2023,UPI,Amex
TXN00676,M002,P2901,2056,24-02-2023,Card,Visa
TXN00677,M002,P3304,288,09-08-2023,UPI,NA
TXN00678,M003,P4313,2778,02-12-2023,Card,Master
TXN00679,M003,P4708,4269,03-08-2023,UPI,Visa
TXN00680,M001,P1491,1443,08-08-2023,Card,NA
TXN00681,M003,P4271,3821,21-04-2023,Card,Visa
TXN00682,M003,P0639,2255,16-08-2023,UPI,Master
TXN00683,M002,P3147,641,26-06-2023,Cash,Master
TXN00684,M001,P1947,4304,14-02-2023,Cash,Amex
TXN00685,M002,P4084,4172,09-12-2023,UPI,NA
TXN00686,M001,P2758,3785,11-06-2023,Card,Visa
TXN00687,M002,P4326,4677,30-09-2023,Card,NA
TXN00688,M003,P2803,4407,20-02-2023,UPI,Visa
TXN00689,M001,P4339,3384,08-04-2023,Cash,Visa
TXN00690,M001,P2345,4850,24-08-2023,UPI,Master
TXN00691,M001,P3543,4793,03-09-2023,Cash,NA
TXN00692,M002,P1965,2498,03-12-2023,Cash,Visa
TXN00693,M003,P0456,3882,29-01-2023,Cash,Master
TXN00694,M002,P3639,1749,28-04-2023,Card,Master
TXN00695,M001,P2750,782,19-02-2023,Cash,Amex
TXN00696,M001,P1916,670,26-09-2023,UPI,Amex
TXN00697,M002,P3251,2803,13-11-2023,Cash,NA
TXN00698,M003,P2388,2810,22-12-2023,Cash,Visa
TXN00699,M002,P2685,3535,10-09-2023,Card,Visa
TXN00700,M001,P0526,1438,12-02-2023,Cash,Master
TXN00701,M001,P4786,2627,16-05-2023,Cash,Master
TXN00702,M003,P0081,4322,09-11-2023,UPI,Master
TXN00703,M002,P4528,2137,28-10-2023,Card,Master
TXN00704,M002,P4930,322,01-10-2023,Card,Amex
TXN00705,M001,P3095,272,23-09-2023,Cash,NA
TXN00706,M002,P3933,1932,29-06-2023,Card,Visa
TXN00707,M003,P2185,2090,27-01-2023,Card,Visa
TXN00708,M001,P4102,236,26-09-2023,Cash,NA
TXN00709,M003,P0932,3579,06-11-2023,UPI,Amex
TXN00710,M003,P4699,3027,17-06-2023,Card,Amex
TXN00711,M002,P0780,1098,07-03-2023,Cash,Amex
TXN00712,M001,P2040,1911,18-01-2023,Cash,Master
TXN00713,M003,P1837,4790,11-10-2023,Card,Amex
TXN00714,M002,P3862,1476,02-06-2023,UPI,Visa
TXN00715,M002,P3297,1103,05-08-2023,UPI,Visa
TXN00716,M001,P3780,3872,06-11-2023,Cash,NA
TXN00717,M001,P3037,2629,16-12-2023,Cash,NA
TXN00718,M002,P3778,793,21-12-2023,UPI,Visa
TXN00719,M001,P3415,4712,01-06-2023,Card,Master
TXN00720,M002,P0139,2576,22-10-2023,Cash,Amex
TXN00721,M003,P3775,2538,03-04-2023,Card,Amex
TXN00722,M002,P0941,2824,15-11-2023,UPI,Master
TXN00723,M001,P4126,553,04-08-2023,UPI,Master
TXN00724,M002,P2003,2379,23-04-2023,UPI,NA
TXN00725,M002,P3740,4930,04-01-2023,Card,Amex
TXN00726,M003,P3885,2211,22-05-2023,Card,Visa
TXN00727,M003,P4379,2260,07-09-2023,UPI,NA
TXN00728,M002,P3059,4974,04-09-2023,Card,Amex
TXN00729,M001,P3543,2600,16-10-2023,UPI,Visa
TXN00730,M002,P1135,961,19-02-2023,Card,NA
TXN00731,M003,P2635,1905,30-09-2023,Card,Amex
TXN00732,M002,P1242,846,13-10-2023,UPI,Amex
TXN00733,M002,P3157,4247,04-03-2023,UPI,Master
TXN00734,M003,P0070,2573,01-12-2023,Card,Amex
TXN00735,M003,P4304,1860,27-10-2023,Cash,NA
TXN00736,M003,P3731,2365,10-01-2023,Cash,NA
TXN00737,M001,P2260,2422,16-02-2023,Cash,NA
TXN00738,M003,P2987,4331,16-09-2023,Card,Amex
TXN00739,M003,P4535,4364,14-03-2023,Card,NA
TXN00740,M002,P2854,1397,15-02-2023,Card,Amex
TXN00741,M002,P1933,239,28-01-2023,UPI,NA
TXN00742,M003,P4396,4321,17-02-2023,UPI,Master
TXN00743,M001,P1307,1872,27-10-2023,Cash,Amex
TXN00744,M003,P4797,289,07-02-2023,UPI,Visa
TXN00745,M003,P2756,509,28-02-2023,Cash,Visa
TXN00746,M001,P1097,725,12-12-2023,Cash,Visa
TXN00747,M002,P0373,2040,02-07-2023,Cash,Master
TXN00748,M001,P3609,4575,01-12-2023,Cash,Master
TXN00749,M001,P2905,873,06-05-2023,Card,Visa
TXN00750,M003,P3144,2214,24-02-2023,Card,NA
TXN00751,M001,P3094,4586,06-09-2023,Cash,Master
TXN00752,M002,P2345,2125,30-08-2023,Card,NA
TXN00753,M001,P4848,3440,06-04-2023,Card,NA
TXN00754,M001,P3183,1425,05-02-2023,UPI,NA
TXN00755,M003,P1699,1250,27-07-2023,UPI,Visa
TXN00756,M001,P4727,4075,04-04-2023,Cash,Amex
TXN00757,M003,P0225,900,31-05-2023,UPI,Amex
TXN00758,M002,P2319,3443,17-04-2023,Cash,Master
TXN00759,M001,P1969,363,22-08-2023,Card,Master
TXN00760,M002,P1193,2047,25-02-2023,Card,Master
TXN00761,M002,P1727,3460,07-08-2023,UPI,Amex
TXN00762,M001,P4857,852,08-08-2023,Cash,NA
TXN00763,M003,P4320,4849,28-04-2023,Card,Visa
TXN00764,M001,P0958,4496,09-06-2023,UPI,Visa
TXN00765,M003,P1181,1565,18-09-2023,Card,Visa
TXN00766,M001,P3529,4352,31-01-2023,Card,Visa
TXN00767,M001,P3550,4930,26-01-2023,UPI,NA
TXN00768,M001,P0329,625,30-03-2023,Card,Visa
TXN00769,M002,P4224,397,14-10-2023,UPI,Master
TXN00770,M002,P1307,2568,08-10-2023,Card,Amex
TXN00771,M002,P0209,4988,27-06-2023,Cash,Master
TXN00772,M001,P0492,416,25-11-2023,Card,Amex
TXN00773,M002,P2165,3129,07-09-2023,Card,NA
TXN00774,M003,P1107,4364,03-07-2023,Cash,Visa
TXN00775,M002,P0008,1915,26-07-2023,Card,Visa
TXN00776,M002,P0020,1254,20-07-2023,UPI,Amex
TXN00777,M001,P2205,4157,29-01-2023,Cash,Visa
TXN00778,M003,P2687,3078,23-10-2023,Cash,NA
TXN00779,M001,P3538,3201,28-08-2023,UPI,Amex
TXN00780,M003,P1640,2833,22-07-2023,UPI,Amex
TXN00781,M002,P2950,3838,12-01-2023,Cash,Master
TXN00782,M003,P2137,1456,30-10-2023,UPI,Amex
TXN00783,M003,P3471,3489,21-09-2023,Cash,Visa
TXN00784,M002,P1079,1832,17-12-2023,Cash,Visa
TXN00785,M001,P2551,4839,13-02-2023,Card,Amex
TXN00786,M002,P2132,3289,25-09-2023,Cash,Master
TXN00787,M002,P4696,1511,01-03-2023,UPI,Amex
TXN00788,M003,P4756,4733,29-05-2023,UPI,NA
TXN00789,M003,P0771,2121,15-02-2023,Cash,Master
TXN00790,M002,P2900,646,06-01-2023,UPI,NA
TXN00791,M003,P1095,1740,07-05-2023,UPI,Visa
TXN00792,M002,P3272,100,28-03-2023,Card,Master
TXN00793,M001,P2107,4163,15-12-2023,UPI,Master
TXN00794,M001,P1360,259,31-05-2023,UPI,Visa
TXN00795,M001,P1982,1919,30-03-2023,Cash,Visa
TXN00796,M002,P3937,4371,05-05-2023,Cash,NA
TXN00797,M001,P2491,1801,28-03-2023,Card,NA
TXN00798,M001,P4078,2098,01-10-2023,Card,Visa
TXN00799,M003,P2651,992,10-03-2023,Card,Amex
TXN00800,M003,P4612,678,23-01-2023,UPI,NA
TXN00801,M003,P1469,287,13-03-2023,Cash,NA
TXN00802,M002,P4861,2499,31-12-2023,UPI,Visa
TXN00803,M003,P4888,3563,09-12-2023,Cash,NA
TXN00804,M002,P0803,691,02-07-2023,Card,Amex
TXN00805,M001,P2547,3544,12-07-2023,UPI,Amex
TXN00806,M001,P2146,2978,14-08-2023,UPI,Amex
TXN00807,M001,P2718,3479,29-04-2023,Cash,Amex
TXN00808,M002,P0746,3932,29-09-2023,Card,Master
TXN00809,M001,P0126,2315,15-10-2023,Cash,NA
TXN00810,M001,P2987,811,07-12-2023,Card,Visa
TXN00811,M001,P0501,4578,18-09-2023,Card,NA
TXN00812,M003,P3797,3999,26-06-2023,Cash,Master
TXN00813,M001,P0670,4790,18-09-2023,Card,Amex
TXN00814,M002,P1965,338,14-11-2023,Card,Visa
TXN00815,M001,P3749,1231,07-05-2023,Card,NA
TXN00816,M002,P2600,1776,13-12-2023,Cash,Visa
TXN00817,M002,P0673,4995,13-07-2023,Cash,Amex
TXN00818,M001,P3265,4459,05-03-2023,UPI,Visa
TXN00819,M003,P0332,139,02-01-2023,Cash,Amex
TXN00820,M003,P0703,618,01-05-2023,UPI,Master
TXN00821,M001,P3928,3848,04-05-2023,Card,Amex
TXN00822,M002,P3792,2641,02-09-2023,Cash,Visa
TXN00823,M001,P4834,1793,09-06-2023,Cash,Visa
TXN00824,M002,P1718,1928,01-09-2023,Cash,Master
TXN00825,M002,P4982,174,22-12-2023,UPI,NA
TXN00826,M002,P2882,2037,29-05-2023,Cash,NA
TXN00827,M001,P4430,3442,10-11-2023,UPI,Visa
TXN00828,M001,P1007,328,24-11-2023,Card,Master
TXN00829,M001,P2602,2589,28-03-2023,Cash,NA
TXN00830,M003,P4587,2664,28-05-2023,Cash,NA
TXN00831,M003,P3323,4021,22-12-2023,Cash,NA
TXN00832,M001,P0412,2998,27-06-2023,Card,NA
TXN00833,M003,P4314,3776,03-07-2023,Card,Visa
TXN00834,M002,P4800,1994,24-07-2023,Cash,Visa
TXN00835,M002,P0117,978,09-04-2023,Card,NA
TXN00836,M001,P1266,2706,12-12-2023,Card,NA
TXN00837,M003,P1624,1679,23-02-2023,UPI,Visa
TXN00838,M001,P0649,2728,15-10-2023,UPI,Master
TXN00839,M003,P0107,1156,23-02-2023,Card,Amex
TXN00840,M003,P1346,252,07-04-2023,Cash,NA
TXN00841,M002,P4389,494,06-01-2023,Cash,Amex
TXN00842,M002,P1043,3699,07-04-2023,Cash,Master
TXN00843,M003,P2438,4561,10-03-2023,UPI,Master
TXN00844,M001,P4063,4761,20-09-2023,UPI,Visa
TXN00845,M002,P2317,1279,31-07-2023,Cash,Visa
TXN00846,M001,P3867,404,08-12-2023,UPI,Master
TXN00847,M002,P0264,692,28-05-2023,Card,Master
TXN00848,M001,P3364,3094,24-01-2023,Card,Amex
TXN00849,M002,P3378,4050,22-07-2023,UPI,Visa
TXN00850,M003,P4132,4956,11-12-2023,Card,Visa
TXN00851,M003,P1362,3331,17-10-2023,Card,Amex
TXN00852,M001,P0646,2441,26-06-2023,Cash,Master
TXN00853,M001,P1078,4949,04-11-2023,Cash,Visa
TXN00854,M003,P4172,2658,17-02-2023,Card,Master
TXN00855,M002,P4731,4908,29-08-2023,Cash,NA
TXN00856,M003,P0827,591,05-04-2023,UPI,NA
TXN00857,M002,P3300,1632,19-04-2023,Card,Amex
TXN00858,M001,P0350,1130,14-02-2023,Cash,Master
TXN00859,M003,P0106,4564,09-03-2023,Cash,Master
TXN00860,M001,P1785,1671,08-03-2023,UPI,Visa
TXN00861,M002,P0848,281,22-08-2023,UPI,Amex
TXN00862,M001,P4519,1472,17-02-2023,Cash,NA
TXN00863,M003,P3542,1777,15-02-2023,UPI,NA
TXN00864,M002,P1974,686,15-12-2023,Cash,Amex
TXN00865,M003,P4969,2844,20-11-2023,Cash,Amex
TXN00866,M001,P0407,2627,10-07-2023,Cash,Amex
TXN00867,M002,P3456,3354,24-06-2023,Cash,NA
TXN00868,M001,P1968,4325,03-08-2023,Card,Amex
TXN00869,M001,P2197,3395,24-06-2023,UPI,Master
TXN00870,M003,P2017,272,23-04-2023,Cash,Visa
TXN00871,M002,P2468,3158,15-11-2023,Card,NA
TXN00872,M003,P0691,3043,09-01-2023,UPI,Master
TXN00873,M001,P0202,4888,21-06-2023,Cash,Visa
TXN00874,M002,P2306,1751,05-01-2023,Card,Amex
TXN00875,M002,P3344,4537,12-06-2023,Cash,Visa
TXN00876,M002,P4783,2376,03-07-2023,Card,Master
TXN00877,M003,P2904,1152,12-06-2023,Card,NA
TXN00878,M001,P2335,3125,13-10-2023,Card,Master
TXN00879,M002,P0046,3120,30-08-2023,Cash,Master
TXN00880,M001,P4897,996,28-01-2023,Cash,Visa
TXN00881,M001,P4203,1266,20-12-2023,Card,NA
TXN00882,M001,P3280,1435,26-08-2023,UPI,Amex
TXN00883,M001,P2910,4171,09-10-2023,Cash,Master
TXN00884,M001,P2711,2889,12-09-2023,Card,Visa
TXN00885,M003,P4709,4091,27-06-2023,Card,Master
TXN00886,M003,P2217,4115,13-10-2023,Card,Master
TXN00887,M001,P2517,3624,22-06-2023,UPI,NA
TXN00888,M003,P4483,3235,25-05-2023,Cash,Visa
TXN00889,M002,P0643,430,08-05-2023,Card,Amex
TXN00890,M003,P2019,4898,13-04-2023,Cash,Visa
TXN00891,M001,P0582,4123,23-03-2023,Cash,NA
TXN00892,M003,P1392,414,01-10-2023,Cash,Amex
TXN00893,M001,P0275,3960,27-12-2023,Cash,Visa
TXN00894,M003,P4287,4239,24-05-2023,UPI,Visa
TXN00895,M002,P4520,4334,15-01-2023,Cash,Amex
TXN00896,M002,P2289,3641,15-01-2023,Cash,Master
TXN00897,M002,P0331,522,12-12-2023,Cash,Master
TXN00898,M002,P1095,3811,23-11-2023,Cash,Visa
TXN00899,M001,P3301,4544,17-12-2023,UPI,Visa
TXN00900,M001,P3425,4576,24-05-2023,UPI,NA
TXN00901,M002,P4537,732,12-10-2023,Cash,NA
TXN00902,M003,P2862,4014,30-07-2023,Card,Visa
TXN00903,M003,P2394,4299,22-01-2023,UPI,NA
TXN00904,M003,P0506,3549,04-04-2023,UPI,NA
TXN00905,M002,P2600,1601,01-09-2023,UPI,Master
TXN00906,M002,P4955,1810,26-05-2023,UPI,Amex
TXN00907,M001,P2638,2516,12-07-2023,Card,Master
TXN00908,M002,P3588,4881,15-08-2023,Cash,NA
TXN00909,M003,P4299,4362,14-02-2023,Cash,NA
TXN00910,M002,P0457,2966,25-07-2023,Cash,Visa
TXN00911,M003,P1455,3300,04-06-2023,UPI,NA
TXN00912,M003,P4377,2838,03-07-2023,Cash,Visa
TXN00913,M002,P3878,3488,30-07-2023,Cash,NA
TXN00914,M003,P4561,3906,21-07-2023,Card,Visa
TXN00915,M001,P3374,1870,28-10-2023,Card,Master
TXN00916,M001,P3013,1122,28-06-2023,Cash,Visa
TXN00917,M003,P1925,3558,09-12-2023,Cash,NA
TXN00918,M003,P4804,1194,21-02-2023,Card,Amex
TXN00919,M002,P2726,1148,02-09-2023,UPI,NA
TXN00920,M001,P1269,3417,20-08-2023,UPI,Master
TXN00921,M002,P1134,245,20-01-2023,Card,NA
TXN00922,M003,P1099,764,12-09-2023,UPI,NA
TXN00923,M003,P2516,2308,31-05-2023,Card,Amex
TXN00924,M002,P3114,241,04-05-2023,UPI,Master
TXN00925,M001,P4033,3138,29-11-2023,Cash,Visa
TXN00926,M001,P3973,3728,13-10-2023,Card,NA
TXN00927,M001,P2972,1632,06-08-2023,Cash,Master
TXN00928,M002,P4994,4643,17-08-2023,Cash,Visa
TXN00929,M003,P3283,833,11-03-2023,Cash,Visa
TXN00930,M002,P0482,735,18-04-2023,Cash,Master
